"GeneName","Sample1","Sample2","Sample3","Sample4","Sample5","Sample6","Sample7","Sample8","Sample9","Sample10","Sample11","Sample12","Sample13","Sample14","Sample15","Sample16","Sample17","Sample18","Sample19","Sample20","Sample21","Sample22","Sample23","Sample24","Sample25","Sample26","Sample27","Sample28","Sample29","Sample30","Sample31","Sample32","Sample33","Sample34","Sample35","Sample36","Sample37","Sample38","Sample39","Sample40","Sample41","Sample42","Sample43","Sample44","Sample45","Sample46","Sample47","Sample48","Sample49","Sample50"
"Gene576",-0.464229262969079,0.692527692482196,1.88058744458075,0.794823564685228,-1.67171541477483,-0.419225828011191,-0.687210430791417,-1.38577117035258,-1.18267761961926,-0.0879705913105754,-1.52055960765215,-0.00537821547368402,0.084055959014618,0.637870315978575,0.00792003894728424,-0.693409312486362,0.273848405326165,-0.339553618786079,-1.79480879015673,-0.0140575764757199,0.795736606014033,0.555760556185589,1.2189608122986,-0.265469698341598,-0.630407601855965,-0.749124851983004,0.673307967830137,0.782330899578269,0.757972647758445,1.14523982082419,-1.76202827090568,1.48261271790506,-0.501033030764306,0.0194301592806695,-1.67540497342581,2.01595673379907,-1.09641146508151,-0.757930147620262,-0.662858992634886,-0.82952836167874,1.48233022393094,0.394764100566509,-0.606707700628559,1.4955389731062,-0.68585978300796,0.885707387280597,-0.262394990090403,0.452390571106281,0.944672540343927,1.277381168055
"Gene577",-1.82760164776907,1.7277104104333,0.400259456365394,-0.80545264518028,-1.04347693089359,0.525056529099408,1.39970299860267,0.136585566993024,0.868165815940271,0.353237002902383,0.332939094162873,-0.136877631752393,0.0827169319658243,0.480175688061202,0.390077331315609,1.25032497760489,0.61487585983878,2.39021781981492,-1.0379354678635,0.351240290312984,0.575456837898665,0.74627671031613,0.70928710290595,-0.29707280780872,0.611127037062879,0.578981996462174,-0.212512057589651,-0.045849792263639,0.909404923528918,-0.318323763378783,-1.49298118488811,-0.280489001238231,-0.162740562587177,-1.16737995843868,0.784604647256208,-2.44883655384562,0.295308218392596,-0.219258298560386,-0.0887603686674165,-1.32260913869502,-1.18568505571606,0.621715532062508,-1.09098332419994,-0.793607492393124,-2.03840764397913,1.88859197926504,0.251831789625003,-0.063189447165942,0.0299559156275769,-1.22579768894272
"Gene578",-0.248118370059879,-0.120372955741231,-1.37473143600507,-0.745282807758308,0.334386228529354,1.22679645229899,-1.9902226101377,0.821728724531044,-1.8246322363559,-1.57137385700944,-0.90069868848101,1.17611936029166,-0.176240789733522,-1.26376661612648,0.462232046580931,-0.0239710425712612,-0.450026415747156,1.61106592224565,0.690395015539412,-0.196690875537682,-1.37818580656387,1.0375196175412,-1.37771950810426,0.994438915369426,-0.746606799219707,0.195710045985342,0.936854148511741,0.847392165997222,0.0274216845716755,0.697325773982544,0.0412389407904559,-0.583139598166033,1.88622216798949,-0.217186913030796,-0.0773230625177655,0.314082178625666,1.49654800623042,-0.440956158635033,0.794783251635192,-0.990872820749499,-1.24917358044235,0.961781834892364,1.66856183059535,-0.171375390197098,0.812435772267133,-0.985046924385282,1.62462799073595,-0.716499491321025,-0.388449153610336,-0.451004167530502
"Gene579",-1.21978829589036,-0.0161848209247303,0.780941449683234,-0.0730139778118217,-0.48261379116284,-0.676659686384287,-1.86685184867814,0.626731356924536,-0.0931411313011833,-1.87344811571565,0.16951166182923,0.013855776784392,-0.84027336666881,1.58909487171399,0.716868541874291,1.00719455297117,-0.349979150125519,-1.88515536571073,-1.03922400883084,-0.0809249690496977,0.856436507418554,0.0146059725656911,-0.578658745010712,1.34127142035042,-1.37156177083975,-0.508220018337098,0.0452789251094294,0.566541440199829,0.437737559479207,-0.604209251978948,0.178691983826425,1.06326889898286,-0.199234531007119,0.157169906428081,0.050573310272976,0.0800046445509833,-0.204495590128742,0.92999505890641,0.712442077930358,1.74136969439761,0.616279332002594,0.763265235694371,0.553825445348561,2.77851196919812,-0.375097542892189,-1.09361135031765,0.752762075881265,-0.521458371648159,-2.5540306339522,-0.0363933359574222
"Gene580",0.180762554788268,0.655462093046945,0.835240357067933,-1.2925694304738,0.911269837866054,-1.68666278467954,-0.639969527233964,-0.28411115957988,0.643909332478251,-0.824149780343149,-1.07439207498973,0.49602408035036,-0.95489051003306,1.50921503699803,0.039910120372046,0.871152838003637,-1.37025470423835,-0.315690213584392,-1.67665538514423,-1.13010785492902,-0.199385090372083,0.0098915659656042,0.609916603349673,1.29682849028164,-0.30168989014622,-1.50172109713034,-0.293492003632973,-1.30096627684465,0.522392496910804,-1.40948490950993,0.181768322615115,1.959526900554,1.35048482020025,0.507602034494907,2.36130908281264,-0.768103602323115,-1.2428486466624,-0.125577407072187,-0.17581325521813,-0.6959180628908,-0.279186743622266,0.00726233063619184,0.120405304510873,1.44100428261579,0.757530650910446,1.07052334625552,-1.02455928817328,0.776929493833068,1.06071190320898,0.391165818700446
"Gene581",-0.0154241133897473,0.102068008428255,1.68396660169145,-0.365492754232378,-1.28634579526086,0.057449881407435,-0.174723744014856,-1.88115662082195,-0.923161857962192,0.736661942807484,-0.626491941349133,-0.758982306600398,-0.0711383272434173,0.338767252497905,-0.945971524827977,-1.50665882867678,-0.38201642531819,0.569439354941734,2.69389701538695,-0.311410595359557,-0.62312136390651,-0.347063261646855,0.103413579539633,-0.215689690749871,0.151202210370112,1.29135868544015,-0.500181211631654,0.203950129880618,-0.450687879259311,0.144501230315564,-0.486315700931208,-0.823948837042314,-2.23446159566522,-0.181192600221191,-0.191073765630525,-0.249687220653311,0.0814496732383737,0.758489724166438,2.03284296751684,0.474993660273882,-0.73374802744199,-1.5230905831886,-0.187256800914335,2.76735271204826,0.712505397436257,0.581799371042605,0.567961448269778,1.25733957952358,0.469892898377518,0.215190049339497
"Gene582",-0.704123091119461,1.25607212574901,0.757592554968678,1.62577680470791,-1.06106792726048,1.80313239322837,-0.41840983961777,1.59255845982792,-0.303326015595354,0.243424287898426,-0.832317682278329,0.848676378346645,-0.0389234752002372,-0.669023358916055,-0.679126536806404,-0.0312606663627725,-0.50055298160502,1.66802989725062,-1.12289991873126,-0.46389608714276,0.111642226121645,1.88161093631454,0.62205310508466,-0.460517295426317,1.47263187400584,-1.56752129747077,1.32453401201353,1.10227047520603,-1.69370583800494,-0.373538078725809,-0.0804901129677568,0.137546772922207,-1.95853482438455,-1.83124355188592,1.50981869037547,-0.747169905592576,-0.572228420210704,-1.58415231722711,-0.562299882707634,0.443285470091822,-0.266296732413606,0.0703789729691568,-0.201625805189962,0.631821611689208,0.426029625916787,-0.00350726453950303,-0.344992834838813,0.473505743216843,-0.521147133227992,-0.408493542455438
"Gene583",0.421148776741661,-1.00197020838068,-1.19081236862865,-1.20247462412505,2.34522790236745,-0.511247576637554,-0.77481455894751,0.17908902131631,-1.09678846354773,-0.71392697580588,1.03891689661899,0.178924443688489,-1.63417103053571,0.874479427557381,0.765110362096265,-0.274030333957936,-0.430563618933694,0.325734248087606,1.60267068358615,-0.427310870336903,0.885833488199696,-0.34244941285322,1.2909718813895,-0.550609420295726,0.0769449304728593,-0.508077600010034,-0.710122684239665,-1.4565865323716,-1.02136729202164,0.0746407944846678,-0.242263309655582,0.318723009245686,1.15130228645208,1.14059951034194,0.76889226563612,1.07097622843227,-0.194545672866529,-1.11386382718332,0.0497801278918523,-1.25325296383375,-0.48445201719736,-2.02614948798184,0.195451076975411,1.62365377647518,0.205119690574883,0.108666115382291,-0.994431058981116,0.432747664043962,2.40258757380067,0.628089727469308
"Gene584",1.19042813694419,0.419583496907816,-0.311779275130287,1.19268677606645,-0.826613446694232,0.22872431538117,0.748792835780818,1.27630006528071,-0.45854949887609,0.0914763393877655,0.370389850789906,0.185985883947949,0.471031139672005,0.113083145984372,0.566826274922195,-0.0928346490858128,0.44863455937511,-0.101214746458336,0.990647512808333,0.215175856408747,1.66585837240585,1.20283320217106,-0.312372833912945,1.4391208227253,1.22518955634535,-0.466544518532652,-0.757308469630777,-2.02982956097987,-0.34989817550343,-0.148909689906944,0.957289258300408,0.395815035303621,-0.934469628635422,0.451735875048552,1.65628046322386,-1.50853282646295,0.0105028007840953,-0.444149247352715,-1.67432809218727,0.561091148576463,-0.334948020085738,0.868452300104744,-1.14241593609954,-2.22590212789268,-1.26848080961872,-0.871843443821308,0.501670917933847,0.0307161914284899,-0.508179439645314,-2.70721769749614
"Gene585",-0.16587981033785,-1.54404996112526,0.751641127548631,1.18711246212663,0.594937609425614,-1.42044099898019,1.96178055642791,-0.0969603683279058,0.375880218379533,0.246541348718373,-0.49417866720044,-1.07614836270637,1.97488452176965,0.186654216334005,0.351581917916456,1.1795009451567,-0.628616098887073,-0.417992648309769,-0.50425771195526,1.01250576449195,0.414470546656929,-0.617589382262031,-0.0391163912868711,-0.833667888284682,1.07436447256106,-0.2020268014722,0.760485790062059,-1.62794014332534,1.42114521709384,-0.672741010769893,-0.588387983560763,-0.9403510458269,-0.22076536239263,0.724461226632183,1.80018716792451,-1.91526913171037,0.0471398290059718,0.545365719285897,-1.20518551555489,-1.71820956611144,-1.63050189896602,0.100216211693721,-0.220250601158786,1.39623627067502,-0.0808085373611525,0.931847420096193,0.0181694046611687,0.487990849593633,0.633949537221952,-1.31771446358548
"Gene586",1.21770008846453,-0.76175124968457,-0.11563946183469,-1.19766429082979,0.823424312665487,0.855831991096929,0.193287646493706,-0.777595265123154,0.354521549079276,-1.80801410257323,-0.578911908031317,0.757601851379675,-2.28573052072765,1.10795294293547,0.337589097056517,-2.00889457611911,1.15546828699307,-0.398143001270725,-0.111495556478952,1.22244303540405,0.885480860250224,0.175255934065561,-2.24925067706616,0.69019189832547,0.243428190413036,-1.0693751817599,0.357220250673379,-0.96657155520472,0.640098754288593,-0.527300878635077,1.97178128513957,0.299097208689198,-0.581488274554039,0.861031024452381,-1.36219829255354,0.16370148054898,0.938662509925033,1.18976984879337,0.803575251398612,1.19615654487514,0.304981708048437,-1.29903166048675,0.295598457475028,0.250313531869291,1.16433232302511,-0.823813467208742,0.0274463460625133,-0.382223885371057,-0.822953556201184,-0.355896848173273
"Gene587",-1.02519407485176,0.573660929999722,-0.0330256309288497,0.205505726737088,-0.818837469529905,-0.0639001058047255,0.215283514465017,-0.282766286819378,-0.951364145280223,0.60733549807189,0.686906908972411,0.220841881608479,1.72023063490481,2.44840163949748,-0.368392480343603,-2.99778236794477,0.509174671652206,0.614063489451474,1.70931779624527,1.33750852192421,-1.23844363980648,0.55055022348235,-0.139809468586415,-0.731048347230494,-0.0605760174774859,1.93448103435372,0.753221934537855,-0.278289543616439,-0.427097960052422,-0.83972930050814,0.361331473180743,0.3305129044171,-0.0308729112907709,0.614427624618111,0.450502062368909,-0.415281401530749,0.284060595082997,0.422074325814781,-2.0813736430938,-1.52209344149602,0.535074355171933,1.36422978849554,-0.052975405984106,-0.706030225133621,-0.507566563649837,-0.58337742367811,0.102358385380607,-0.827149774297512,-1.42302177816015,-0.145056513338941
"Gene588",1.05468955403247,0.290771563725435,-0.844870865408261,-0.295657273800671,1.74683301897689,-0.413425738332542,-0.490472960891803,1.80097466300633,0.72152781946058,-1.06203240686017,1.78349431485031,-0.195154844589702,0.186643246993502,-0.414748905032604,-0.675258904866904,0.124887041268074,0.636010801228484,-0.708290164363397,-0.579419902012243,-0.24937302990755,-0.512518405206202,0.587135978851651,-1.12636425442304,0.997894907660916,0.480965415918923,0.194803025643312,-0.301385527276437,0.719225080676981,-0.63138906202046,0.407208411034319,0.325153256727333,-1.88518054239866,1.16410204769317,0.0869195454324908,-0.201583692537055,0.682197143367312,1.20536842683031,-1.92893775873292,-0.957413111796529,0.33681146841603,-0.977049055881308,1.82007948030116,-2.81148332514491,-1.00321913877305,-0.168191361614668,1.6161733621076,0.71318674376032,0.182951783983452,-0.796285014647143,-0.636302855429132
"Gene589",0.465318180780897,-0.684854797499626,-1.79715725472727,-0.191438637302771,-0.862162714489833,1.07099456022087,1.29798324664351,1.5388385249902,-0.402007721760142,1.20184340718118,-1.06092195850134,0.536344589318256,-0.487866835950536,-0.651784161138587,2.06046463538467,0.158782530268897,0.00729404250573502,-0.506620241516175,-1.15642221072283,1.31687853882955,-0.165772240439161,0.687949621007598,0.56507981095385,0.0449561635159944,0.393664700085537,1.8883484642942,1.0843357373788,1.11050748642019,-0.990776091343056,-0.762790170629464,-0.259158900569211,-0.695598239818567,-0.840854536880542,-1.45460920400023,0.538599144978994,-0.294336011102077,0.159963990398493,0.103977000246873,-0.968456204128347,1.66770877014114,-0.55888810696346,-0.308387876098649,-1.05999137104723,-0.774558263992282,-1.47557484252824,-0.640572680108202,2.49387441927112,-0.688507935832882,-0.623899965289123,-0.029738390436722
"Gene590",-0.804392303707401,-1.31938321103136,1.25378985773149,0.734895261121888,-1.7287141970838,-1.12781586391367,0.871527821486646,-1.02327091900274,1.37041791715099,-0.864694019672317,0.477592602861477,-1.67406776248862,-0.596288266745411,-0.0275512851380044,0.578261447763816,-1.24727898567593,-0.440390549513952,-0.129870729918564,-0.365868681944656,1.01445805684315,0.617641488357743,0.50364159069533,0.0921297279978806,-0.540649648179309,-0.189071673304943,-0.835854530952169,-1.32789421436907,-0.704491397711993,-0.549402054294728,1.78309037446162,1.63528105626052,0.99414072116164,-0.361329751873981,-0.937630371699902,0.285106467997205,1.11964462740818,1.01561917303161,1.71536607699966,-0.741370882756568,-0.187968412812069,1.04683875053553,-1.19670943273357,-0.311097542586945,1.43346605694749,0.392192639923038,1.01876713904659,-1.31884173561529,-0.542612925777921,1.71568937012279,-0.575046875401407
"Gene591",-0.94775543798611,-0.673403099966475,-0.850094334526137,0.877990463651387,0.616795504451402,-0.14231810964636,2.34166149220163,0.438397899758226,1.4924867741189,-0.666330648117947,-0.0475278119085716,-0.156705063601005,0.5285528758925,0.115344674443799,1.1595253710824,-0.611277712810973,0.16913650525898,1.55140067756898,0.373906875716692,-0.319518355235602,-1.38376433471089,-0.0924159471723824,-1.58817837397848,-0.129440133345024,0.750690014135509,0.370872306870245,0.330382240400153,-1.02563729020562,0.840435291464454,-0.342594732210557,-0.316375717655989,-0.669891826219162,1.15071059986599,-0.986285880809658,1.46677234661055,-1.62806223975322,-1.08911827327851,-1.60155553169235,0.67152140624357,0.828762585342619,-0.919865072120886,1.79797279488233,-1.04242089538661,0.288806535566849,1.06732054500566,-0.015598984958666,-0.482615508020646,1.34643571564048,-1.93337089940284,-0.913759281452646
"Gene592",1.75807111024514,-0.105625920073023,-1.72443908058685,0.178034344067502,-1.05252795566937,0.62910318104229,1.01318821000883,0.22591571945748,-0.938127729295988,-1.06238252101101,-1.06727907538626,0.369109630926388,1.66801572989833,0.789614854835584,-0.544331962323674,-0.107746655149459,-1.9230892618603,0.941027407722282,1.1375175102579,-1.24411533324384,-2.28266442059412,0.839355671315676,-1.02774025536005,0.91984479106166,-1.65550410966244,0.8990109960789,-0.819717107142843,0.891715727560969,1.33135692689004,1.35801476608507,-0.137302488535037,0.41531965553714,0.243114890939088,-0.436337520336327,0.142929415283208,0.339816967232999,1.41249661565517,1.27977954289844,-0.630789461692673,0.0710620750413267,0.126559205655814,-0.473567504861244,-1.07994676345504,0.877813806399812,-0.0369852774697532,-1.43902731095755,0.187478324082739,-0.221246355780898,0.478257282553673,-0.513030288285713
"Gene593",0.394993917320186,-0.38960877670562,-0.62594291934144,-0.937360150018514,0.238217904848829,-2.47657636992266,0.686678339954989,-1.33995743922248,-1.75756930169374,-0.481367891812971,-1.04038533659501,-1.27160999434004,1.42998699437373,-0.97756295467046,0.431897181986768,-0.707802343415043,0.46010521463204,0.517455357938236,0.655242819169623,-0.516029340318071,-0.0496266244083665,0.623071516662464,-0.669643573808144,-1.3093001334788,-0.96724789534882,0.751052752761795,1.01685276150974,1.64633596212403,-0.212400649393026,0.25305747445077,-1.30592467454509,0.269070257824848,1.34213770484802,1.89742198890882,0.0614240033392959,0.915005886204151,0.720387951093274,-1.01985387101438,-0.790075551342089,0.294013556063411,1.02414160267874,-0.421731283954858,1.36617147283405,0.962132258490833,-0.056886098864099,0.0912860445829405,-1.62088972175968,1.24562700791122,0.431179280012368,1.22040568344821
"Gene594",-0.540575368388729,-0.545106629669534,0.98965395996253,-0.205819880425503,-0.322045836238669,0.699811002571909,2.02300665600424,0.548939764222418,0.801752286369761,1.24692578721987,-0.681839240106642,-0.135516074742482,-0.0464278399932284,0.688543272953905,-0.154095359581896,-0.394150286751532,-1.94001135744212,0.61515152853114,-0.538674247402057,-0.889455346123261,0.321548385352165,-0.950562022342117,-0.305766064716539,-1.20705267426848,-0.473784100119534,0.378684271869893,1.05256764716192,-0.115219695391939,-0.87571878660181,0.175455423529491,-2.24037945798683,2.005556601795,1.02247907445771,-2.28599567118074,0.770640993986214,0.28577349910869,0.0385406016084651,-1.38671318177133,-0.670039729343841,1.07534744792158,-0.861296934210957,1.41108647444274,1.81773333986526,-0.595804876853169,-0.666262696626662,0.95333402041694,-0.476550655667551,0.0491079557744873,-0.558940118440769,1.09216413726158
"Gene595",-0.270624818060154,-0.831549458895346,0.284195717883623,-0.122371764714103,0.364491595709236,0.82968604148284,0.000809991248179913,0.335271434096058,0.943900367447547,0.232512792573436,1.15756802793982,1.94816277856006,0.173879761033211,-0.23768740672376,1.25290802276314,-0.0350212324488532,0.205667197827318,0.271373494414049,0.180650173592007,0.759243088186923,0.980524412577554,0.465073577357498,-1.06129933348462,-0.835397971417417,-0.129798087662542,1.98758917280522,0.180330623915146,-0.845373075611388,-1.27801110634181,-0.867765538959633,0.871709689442663,-0.929667554339309,0.818066103315763,0.306859006608124,-2.71650952951999,1.86279727748978,0.0259123483861203,0.104657758074805,0.746707109099669,-0.0137582228457893,-1.95540031042278,-0.666744837029782,-1.5808958377079,0.0550162394389579,0.83429102332263,-0.000502157223899001,0.4207705794221,-2.23238643226599,-0.658170235721303,-1.3316904946171
"Gene596",-1.71518827398512,0.871361465370313,-0.352488548231751,0.213789664239046,0.330658409071469,-1.04150397677239,0.267886745616614,1.03874403758422,0.4045873841359,-1.28422185109684,-0.56131551091649,-1.73633478893613,-2.48446114554838,0.263860149455396,0.336772442867698,-0.981211175300268,-0.552472285945066,1.2727591256573,1.16205784223947,-0.678807366821337,0.563596870218083,-0.829430087225678,0.75826589967247,1.52451762899511,0.552253504588149,-1.16036407360353,-1.54589997413664,1.25146340839522,-0.409432931846938,-0.219363368161452,-1.4597736298932,0.228706641679172,-0.278910228210674,1.57252808223913,0.947481532550817,1.44046198248727,0.138923929627529,-0.397026142381251,0.87477377678326,0.146614281284048,-0.0133942663345616,0.859690515221345,1.42253596914326,-0.57492742724562,1.25738439205746,-0.88961188001948,-1.33831975679568,0.562654045292844,0.661445757567556,-0.421316794631668
"Gene597",-0.291921301327536,0.198668162306813,-0.110226829175202,-0.901520748984293,0.256197760284319,0.893731277613999,-0.634195905111381,0.151270298871458,0.207734447336481,1.17828081710653,1.51800377517318,1.01827738829863,1.55288990751517,0.126736902064032,0.10194410059731,-0.788530953400226,-0.852218245660662,-0.31245116919616,0.324628696885731,-1.41250316916479,-0.943541060130142,3.00071012801485,-0.538912743788208,0.810715651980257,1.91384334294396,-0.562985307468664,-0.572035479232113,-0.763186033571629,-0.456996606491316,-0.555088095984144,0.634265105286342,0.0823287114087833,-0.125506981172963,-1.25715376300821,-0.840289151471797,-1.19926875823352,-2.19216669468044,-1.69159218017159,0.61748179598202,0.51874747197184,-0.834922423430381,-0.555118787425958,0.887874371378585,-0.894348516310285,0.110536821512905,1.07784360198055,1.06248616236275,1.51063023892358,-0.228446077687499,-0.240699955520967
"Gene598",-0.34617947498162,0.6351022063147,-0.480299919249097,1.17426399798714,-1.01647695202789,-0.302583055757282,0.781438549812855,0.948309346108416,0.185819545287318,-0.303125818499595,-0.773679617348514,-0.365424603186218,0.148185944595784,-0.526607737636845,-1.13567611462336,-0.941586208275409,0.613835045666297,0.170507235578808,2.36408336655715,0.420770675893151,-1.14565314724316,0.763995733848753,-0.257484238957379,-0.629862597210843,1.09854135821079,1.38480128897097,-2.33306963501144,0.989554433039928,-0.592566157841493,0.893364775771413,-0.320235135564109,0.0962537068976414,0.406603400031011,0.0375392806146109,1.58906207937362,-0.444517736580186,-0.451452656260995,0.637872164494365,0.102779524317475,0.040006532629296,0.318537147375163,1.6411119410936,-3.33977233704065,-0.131396840283098,0.540836620166276,-0.402877674174102,-1.03351565814648,-0.125894814019944,-1.38067765931003,0.797439888593215
"Gene599",-0.576355995478366,0.30051422172191,-0.543311575322776,-0.95556986409596,-1.37614159825294,0.100528248019869,-0.890157292246856,0.081943780709384,0.481799822548358,-0.0697267447861125,-0.583023459585472,0.858053759331451,-0.844748089461096,-0.715680173869138,-1.52538047190972,0.190920497880095,1.62982960282553,-1.25877846034598,0.665419137987637,0.158075925789412,0.517562727515004,1.46527067960085,-0.319512376930846,0.497591274669965,-1.27923807211384,0.894862495085093,0.402807056974472,2.19394251645727,-1.61398529148308,0.597378762299287,1.80507879570448,0.877304613966929,0.88856356281862,-0.506848297052809,-0.345640800865021,-1.60638623858698,-0.751225613162938,-1.67961705334774,0.703798102464978,0.368696410098922,0.548483663476494,-0.616120023165163,-0.459623685882569,1.30599457668128,-0.54928237579191,1.33270854957966,1.61507044020057,0.213484781784167,0.0422317970753031,-1.67156224952967
"Gene600",-0.227324018826399,-0.40938908313968,0.904114768091376,1.15576025109865,0.337352346920871,-0.406853079303003,-1.02166012731695,-0.109620383953219,0.453066807918113,-1.79643606017097,1.47679121074361,0.499920871947903,0.6774079522435,-0.690948035412657,0.624906366187351,0.791339768791831,-0.628955772386474,0.22938587628885,0.998061296752893,-3.21438080239464,0.50900614842474,-1.87339022831168,-1.08173219474092,-1.69969486920703,1.04708899629705,1.26048209681576,-0.000348874722347421,0.0972279893565401,0.212878137860654,-0.0595301106068349,-0.878265231030804,-0.750946080868833,1.18846267005096,1.03411291982689,0.403409559365521,1.06669922179757,0.446187539536848,0.0758918599620011,0.211260200755612,0.380999264153425,0.482578865535265,-0.882256209153255,-1.11308139081159,-1.16759940642638,0.184121204157152,0.110077275045653,-1.37765264288614,0.0186109979328216,1.92756494101546,0.585297196794921
"Gene601",-0.492953089923166,0.00816362285185677,-1.1698220424141,-0.611437499406905,-1.19947910775201,0.448485669646279,1.58139294954842,-0.178168621560129,-0.179414229008348,2.41355217592356,0.438258067493474,-0.551381723818782,1.43513904935,0.658995774589319,-0.729494072308998,1.27221073631818,-0.666197269256649,-1.20565409620345,0.324955763637305,-0.443259888078941,1.74108275498116,1.00161901343886,-0.290769008692647,0.0837422386829631,-0.256410657394213,0.0760110624383681,0.250611514598771,1.43596077297911,0.85843772681226,0.338244820868032,-0.796158516970769,0.427468428534646,-0.0650665472595618,-1.89814237094079,0.0691831866838764,-1.38629361139648,1.43426820458901,-0.531193785138401,0.052197985468614,-0.875131650517296,-1.05458689129125,0.863469786497324,-1.49659061521364,0.7203019436141,-1.34167488223053,-1.04783562128321,2.08323820620832,-0.627372446968636,-0.0494734570845401,-0.87302975364037
"Gene602",0.141476298140658,0.0581040714366613,-0.87690921581344,-0.657240746000004,-0.840443861626616,0.0405260389695925,0.434915151730913,0.22389743925855,-0.568635704684872,2.12822823163405,-0.360621515428757,0.192478555585953,1.76767939725934,0.275246038474289,0.0877988661225706,1.37547849368455,-0.210927152133329,-1.00365914565634,0.0415666701353078,-0.0992762310169575,0.783193385733066,1.26727571200083,0.0404507562857987,-0.34851204236545,-0.750150723168316,0.289815737819043,0.636253339739725,1.68620846828501,0.406391200276357,0.754470465491983,-1.21557730849443,0.0748970103819822,0.328061894878597,-2.79809131366977,0.0837914719486567,-1.01086644877582,0.924790266501462,-0.747493812817647,-1.16842566021414,-0.805015097941043,-0.0850791915686936,1.05506455544637,-1.91977505570877,1.05730885738967,-1.23300148526993,-1.02447483973689,2.38003319510184,-0.251058117385187,0.177598207193051,-0.737765107429478
"Gene603",0.0234084351218484,0.765005336552926,0.0192210359620902,0.696173505460125,0.948385389836174,-0.0253302144974434,-1.6939769353548,-0.123084251274037,0.60169728243262,-1.76879817605245,0.240686441186019,0.410372949133952,-0.625437141953492,-0.19397582310627,0.42048666521495,-1.59337248128381,0.0447098041145083,0.79163536489326,0.764798409921815,-0.134787904540993,-1.14910215370846,-1.56990048388995,0.314759091408111,0.121103212548629,0.280120459649082,-0.618582062404641,-0.819924550074138,-1.19829343668318,-1.20132927375622,-1.28005310718115,0.737147676086694,-0.485368736433593,-0.879013548270066,2.14940019679026,0.00301729148932767,1.01666059846887,-1.30340877683619,1.1853043041528,0.254996948632332,0.69445729190538,1.24320466564147,-1.48108118224325,0.935986849107416,-0.553361372455996,1.73677438502214,0.865219304417804,-1.70325052201707,0.943070742143354,0.479468493112383,1.71416000361085
"Gene604",-0.577243762688744,0.12515943412595,-0.489153712787028,-0.932327670885888,-1.06121935539406,-0.314993011874286,1.1791117253673,-0.0801155378859353,-0.53611731293812,1.93495426664151,-0.0776559171594161,0.0956246649231375,1.49282711843187,1.15987743924851,-0.803951415662207,2.03018446748681,0.460732726407073,-0.83918444883094,0.20314937397945,-0.179378139191142,0.674995208475391,0.604916383494785,0.369299925347922,-0.680179695058018,0.251597309900887,0.797841911287035,0.205236138239541,1.44333263674028,0.568030473773677,0.80876571113192,-1.00792378168537,0.760250690695976,0.0915674605921982,-1.8247975210869,0.157895486420199,-0.642338545835714,0.981095953347414,-0.333797653501051,-0.64019730375837,-0.358501487191799,-1.37355835975643,0.557959328313604,-1.44710884541217,0.436989886492717,-1.92480833394033,-1.47708412156442,2.46764080287717,-0.402093678876925,-0.22204608176395,-1.63326082901312
"Gene605",0.0902780050383173,-0.234019923031545,-0.753580907562545,-0.310247776259128,-1.49556297363186,0.542162006438116,0.552687650890878,-0.214032029485515,0.116844673722003,1.67511550234022,-0.878493587152032,0.241306398915412,1.22415675831572,0.492949801483243,0.165416715409275,1.4669814383654,-0.400483081175833,-1.53222537343021,0.838613450253352,-0.922352642080313,1.05809341141208,0.953933944629159,0.0412775034235607,-0.130085811884541,0.383593631668126,0.346647670236119,-0.215586412151166,1.90701411677191,0.18366303747891,0.547597706743648,-1.12331050841445,1.34306138168827,0.244849356751134,-0.748986783822295,0.70580917576074,-1.02467418655407,1.63948384802413,-1.52928966053723,-0.617407528863944,-1.10275438294309,-1.30202149425539,1.57465208825972,-1.71051354205345,0.0444120362724177,-1.52494326080812,-0.692274002693772,2.05355173643326,-0.8801443191678,-0.354396379402651,-0.736766479364187
"Gene606",-0.175406325314333,-1.04923339706684,0.492490303456042,-0.293767151893794,1.24637508332553,0.0526478420719341,-0.471708181670177,0.0636082306228513,0.890137739732396,-1.30097208465126,-0.10805496893028,0.263400909361557,-1.85411587297245,0.0603935747344242,0.71750761362368,-1.57944833987456,-0.0952919550968872,0.887278432504586,0.125889607474257,-0.209570962518968,-0.908567502256392,-0.948781446980556,-0.163801598845327,-0.455752483634703,0.747452029865847,-0.133615171319938,-1.04978878749737,-1.03898960880861,-0.0865217674464473,-0.467700426675604,1.28835964844404,-0.314214126749209,-1.09406013406145,1.52815708340669,-1.35652170795472,1.41970704825726,-1.38464506120195,0.796707440018702,0.729974757950441,0.248838186163378,1.01254551449612,-1.57937304999777,1.08483637206119,0.209625437346968,1.46427662213124,2.08264193247112,-2.14884156093925,0.94822039897839,0.744416990871149,1.16325487498903
