"GeneName","truemodule","SignalGeneIndicator","p.Weighted","q.Weighted","Cor.Weighted","Z.Weighted","p.Standard","q.Standard","Cor.Standard","Z.Standard"
"Gene642","blue",0,0.736773057443317,0.999981955022431,-0.0487404377903715,-0.338085480382763,0.550348510284272,0.991063703624336,-0.0864912943125238,-0.601483259087075
"Gene643","blue",0,0.936132043535028,0.999981955022431,0.0116260987402110,0.0805534190800527,0.608576381963378,0.991063703624336,-0.0741995689786938,-0.515490688623083
"Gene644","blue",0,0.813020981452757,0.999981955022431,-0.0343083931741413,-0.237835535671123,0.457464604739543,0.991063703624336,-0.107493848484010,-0.749079582974795
"Gene645","blue",0,0.158962748908445,0.999981955022431,-0.202251774287647,-1.43081117057736,0.101892116016987,0.892879172559814,-0.234024063299595,-1.66767630002481
"Gene646","blue",0,0.933422883235508,0.999981955022431,0.0121203459909726,0.0839783888029448,0.849132824384467,0.996962345947713,0.0275947145692887,0.191254621647891
"Gene647","blue",0,0.632064234108517,0.999981955022431,-0.0693891935628506,-0.481903985005444,0.473175550315616,0.991063703624336,-0.103795408414408,-0.723020959088017
"Gene648","blue",0,0.39770334320888,0.999981955022431,-0.122246751141802,-0.85335068907824,0.723189586381217,0.991063703624336,-0.051357229022815,-0.356283490672691
"Gene649","blue",0,0.00101782133430306,0.0198276883305791,-0.45082207199249,-3.49914689990736,0.0303135685287261,0.826733687147076,-0.306648508210328,-2.23205740263408
"Gene650","blue",0,0.227898351420628,0.999981955022431,0.173617118179396,1.22140385955289,0.147671762837847,0.96351380262123,0.207763597008478,1.47153877240512
"Gene651","blue",0,0.82613479664443,0.999981955022431,-0.031862850799469,-0.220864449656352,0.932490443132128,0.997010540963243,-0.0122904874821685,-0.0851574270921966
"Gene652","blue",0,0.909535371284085,0.999981955022431,-0.0164848137599958,-0.114225661356509,0.697491934681442,0.991063703624336,-0.0563532715707238,-0.391048336266619
"Gene653","blue",0,0.636004919793015,0.999981955022431,0.068589490641768,0.476323688251458,0.298468672543543,0.991063703624336,0.149998992476226,1.05111566973460
"Gene654","blue",0,0.768390329537737,0.999981955022431,-0.042707093848006,-0.296153625500274,0.557472212238328,0.991063703624336,0.0849563858560829,0.59073079311829
"Gene655","blue",0,0.235955336425151,0.999981955022431,-0.170690385894287,-1.20019082647512,0.230007360796598,0.991063703624336,-0.172844222579079,-1.21579867592561
"Gene656","blue",0,0.838321842759684,0.999981955022431,0.029597992164314,0.205150784875160,0.536687461156092,0.991063703624336,0.0894616087757127,0.622303474999663
"Gene657","blue",0,0.309427861537783,0.999981955022431,-0.146674505180614,-1.02730123804743,0.163646458913579,0.980185532558,-0.200049592286187,-1.41457884972066
"Gene658","blue",0,0.241136531551952,0.999981955022431,-0.168844324293491,-1.18682739252443,0.150617336025753,0.967563186460943,-0.206296534908910,-1.46068434166332
"Gene659","blue",0,0.685137877451888,0.999981955022431,-0.0587780425122592,-0.407931506464209,0.702468943337404,0.991063703624336,-0.0553807592075409,-0.384278904553110
"Gene660","blue",0,0.398507485871677,0.999981955022431,0.122040127627630,0.851886515842244,0.189339914446643,0.985683349914808,0.188720634255071,1.33141942950239
"Gene661","blue",0,0.363919555890013,0.999981955022431,-0.131161068961524,-0.916629236142395,0.195722552472136,0.985683349914808,-0.186079448035174,-1.31211267288526
"Gene662","blue",0,0.871995223551493,0.999981955022431,-0.0233745750707746,-0.161988065329076,0.527678680894176,0.991063703624336,-0.0914405251075645,-0.636183808431955
"Gene663","blue",0,0.766942893519096,0.999981955022431,0.0429816639146464,0.298061152631910,0.452020424917471,0.991063703624336,0.108791445153922,0.758229640816701
"Gene664","blue",0,0.91595982284756,0.999981955022431,-0.0153097457059675,-0.106081462510902,0.719896487325074,0.991063703624336,-0.0519940474378482,-0.360713230024467
"Gene665","blue",0,0.644021160232463,0.999981955022431,-0.0669689200537539,-0.465018225329165,0.939881732463966,0.997010540963243,0.0109422363652469,0.075814576203771
"Gene666","blue",0,0.9548393116448,0.999981955022431,0.00821649132061634,0.0569274433480761,0.990014017911708,0.998818116694308,0.00181594574598893,0.0125812619277382
"Gene667","blue",0,0.906439969555735,0.999981955022431,-0.0170513495034759,-0.118152392275805,0.72722788263796,0.991063703624336,0.0505776123679905,0.350861032657286
"Gene668","blue",0,6.89789150916109e-05,0.00172447287729027,-0.532415233127651,-4.35765339845789,0.0295434473970291,0.820651316584141,-0.308020391530707,-2.24308732676851
"Gene669","blue",0,0.93238617472704,0.999981955022431,-0.0123095142559013,-0.085289278367982,0.656396286790551,0.991063703624336,-0.064482932882389,-0.447682576391186
"Gene670","blue",0,0.783394314262864,0.999981955022431,0.0398694588031052,0.276443514327457,0.61878404158299,0.991063703624336,0.0720995552967955,0.500823795683658
"Gene671","blue",0,0.614447201160434,0.999981955022431,-0.0729899492426359,-0.507041646296676,0.352482247333906,0.991063703624336,-0.134291178386460,-0.938901222738118
"Gene672","blue",0,0.817839887467044,0.999981955022431,-0.0334086720774781,-0.231591350001892,0.442800549365357,0.991063703624336,-0.111008656984920,-0.773873508046065
"Gene673","blue",0,0.831819203650197,0.999981955022431,0.0308055482503740,0.213528440249241,0.781944439680073,0.991063703624336,0.0401430054690596,0.278343260225674
"Gene674","blue",0,0.206668830546474,0.999981955022431,-0.181688537492744,-1.28008060961198,0.110009376915058,0.910291403876946,-0.228790223254136,-1.62829445474801
"Gene675","blue",0,0.96779681595595,0.999981955022431,-0.0058575249912748,-0.0405828197823699,0.569099642293857,0.991063703624336,0.0824707598035208,0.573327232454391
"Gene676","blue",0,0.95970276710045,0.999981955022431,0.00733086535529158,0.0507910898504664,0.670975677450213,0.991063703624336,-0.061577513554388,-0.427432665456369
"Gene677","blue",0,0.576970233081832,0.999981955022431,-0.0808015815268744,-0.561646245424167,0.76510443970837,0.991063703624336,0.0433306233025826,0.300485584156914
"Gene678","blue",0,0.392561922002707,0.999981955022431,-0.123573643710408,-0.862755993429231,0.358827748141203,0.991063703624336,-0.132547060347954,-0.926487637809788
"Gene679","blue",0,0.858545496203531,0.999981955022431,-0.0258546991520152,-0.179186510191957,0.537547438550901,0.991063703624336,-0.089273553978141,-0.62098482752621
"Gene680","blue",0,0.0830217515923932,0.717483972955034,0.247571582761189,1.77033754659585,0.092868953532023,0.875367560760088,0.240233964120527,1.71460181272137
"Gene681","blue",0,0.91861008352827,0.999981955022431,-0.0148252857308847,-0.102723881905452,0.648422768956363,0.991063703624336,0.0660825435712832,0.45883623453636
"Gene682","blue",0,0.957280393516347,0.999981955022431,-0.00777193990862665,-0.0538472054727337,0.698458670100142,0.991063703624336,0.0561641792865518,0.389732022145525
"Gene683","blue",0,0.941481710285336,0.999981955022431,0.0106505074242560,0.0737930653552685,0.859695918097976,0.996962345947713,-0.0256422852763102,-0.177713398950995
"Gene684","blue",0,0.171933428549897,0.999981955022431,-0.196263301082689,-1.38672207380323,0.110604582662974,0.910291403876946,-0.228418247090283,-1.62550125590949
"Gene685","blue",0,0.178163915015296,0.999981955022431,-0.193502864222929,-1.36645353669112,0.137325960920103,0.950415257432097,-0.213094970370667,-1.51107234137087
"Gene686","blue",0,0.678950298814557,0.999981955022431,0.0599984791053618,0.416431871886425,0.41216607462189,0.991063703624336,0.118566895879920,0.82729120811303
"Gene687","blue",0,0.977626993782746,0.999981955022431,-0.00406893332068605,-0.0281906303422346,0.976705848248945,0.998818116694308,0.00423650539261335,0.0293516337486028
"Gene688","blue",0,0.706527224902281,0.999981955022431,-0.054589553865531,-0.378772318947481,0.519639071606528,0.991063703624336,-0.093220674427918,-0.648676457515037
"Gene689","blue",0,6.63843291448529e-09,3.43367219714757e-07,-0.712193445691147,-7.02897236902186,0.00625959651832342,0.55399768250152,-0.381532422090534,-2.85965116466016
"Gene690","blue",0,0.519585801670734,0.999981955022431,0.0932325151215795,0.648759573454953,0.273496678395140,0.991063703624336,0.157882361812108,1.10773437323107
"Gene691","blue",0,0.969630063758272,0.999981955022431,-0.00552390977048539,-0.0382713534180675,0.617758798409193,0.991063703624336,0.0723098076547058,0.502291933016046
"Gene692","blue",0,0.90955266467252,0.999981955022431,-0.0164816493300124,-0.114203728604491,0.703222073206784,0.991063703624336,-0.0552338082446596,-0.383256109068254
"Gene693","blue",0,2.48322593150441e-05,0.000689784980973446,0.558662071866314,4.66668187899594,0.00995775501451601,0.55399768250152,0.361222539157496,2.68383679159355
"Gene694","blue",0,0.741399241767627,0.999981955022431,-0.0478527683343943,-0.331913944739926,0.398140261475411,0.991063703624336,-0.122134455297371,-0.852554925560681
"Gene695","blue",0,0.889104247894986,0.999981955022431,-0.0202291205076005,-0.140180143052275,0.968905697258449,0.998818116694308,-0.00565572682195892,-0.0391846515470053
"Gene696","blue",0,0.00309778185971976,0.0522098066244904,0.410107243470459,3.11534002834041,0.570896525793666,0.991063703624336,0.0820887498924258,0.570653484366487
"Gene697","blue",0,0.656538716683436,0.999981955022431,-0.0644544289870304,-0.447483858026286,0.338099518563153,0.991063703624336,-0.138317142815473,-0.967589759435212
"Gene698","blue",0,0.965328121717608,0.999981955022431,0.00630682672879965,0.0436958463482765,0.475353596285812,0.991063703624336,0.103287909838408,0.719447595611527
"Gene699","blue",0,0.665145711748467,0.999981955022431,-0.0627363823403977,-0.435508300225236,0.901957162104178,0.996962345947713,-0.0178722640164043,-0.123842457614446
"Gene700","blue",0,0.902757567832334,0.999981955022431,0.017725649731768,0.122826201160104,0.652780110963485,0.991063703624336,0.0652074377876421,0.45273392102156
"Gene701","blue",0,0.456163996058005,0.999981955022431,-0.107803074133710,-0.751259747390379,0.189936696918547,0.985683349914808,-0.188471017317228,-1.32959348523918
"Gene702","blue",0,0.0231472417792897,0.285768417028268,-0.320742543536536,-2.34612364546798,0.0859300183090235,0.866792007737723,-0.245336727396367,-1.75332805085775
"Gene703","blue",0,0.525348701181298,0.999981955022431,0.0919550411574351,0.639793917780566,0.707913827858718,0.991063703624336,0.054319582941414,0.376893555051718
"Gene704","blue",0,0.93191641894365,0.999981955022431,0.0123952372760637,0.0858833208280953,0.857877358947718,0.996962345947713,-0.0259780886269586,-0.180042239545783
"Gene705","blue",0,0.327317090798141,0.999981955022431,0.141405641933604,0.989631097343107,0.127680333856993,0.950054235232072,0.218342937700811,1.55012551493481
"Gene706","blue",0,0.837382585469934,0.999981955022431,0.0297722899094429,0.206359953020679,0.548495350612665,0.991063703624336,0.0868921312237397,0.604291941950063
"Gene707","blue",0,0.713645488502537,0.999981955022431,-0.053205555281966,-0.369141759255524,0.397861142565901,0.991063703624336,-0.122206185570269,-0.85306322489906
"Gene708","blue",0,0.563999085654773,0.999981955022431,-0.0835581722563367,-0.580939602201115,0.227750210507357,0.991063703624336,-0.173671592941163,-1.22179900837346
"Gene709","blue",0,0.88453239790035,0.999981955022431,-0.0210686840051619,-0.14600053222663,0.764202661291582,0.991063703624336,-0.0435018798879025,-0.301675447289112
"Gene710","blue",0,0.822124066417393,0.999981955022431,0.0326098335091996,0.226047775569253,0.913014055226883,0.997010540963243,0.0158484177996578,0.109814851487426
"Gene711","blue",0,0.943174652610784,0.999981955022431,-0.0103418733496357,-0.0716544323269261,0.960403904665662,0.997906536761553,-0.00720321210537438,-0.0499066121274515
"Gene712","blue",0,0.734173086071017,0.999981955022431,-0.049240095037468,-0.341559707396127,0.3572762358339,0.991063703624336,-0.132971757197390,-0.929509563330032
"Gene713","blue",0,0.303563854236305,0.999981955022431,0.148443762260673,1.03997054184822,0.152056736715555,0.97057491520567,0.205587327545525,1.45544078578193
"Gene714","blue",0,0.769213931011943,0.999981955022431,-0.0425509277793012,-0.295068719288865,0.505316230459284,0.991063703624336,-0.0964266187937524,-0.671190896793396
"Gene715","blue",0,0.548247841578927,0.999981955022431,0.0869457161754685,0.60466743657486,0.190667144429711,0.985683349914808,0.188166252408041,1.32736449656939
"Gene716","blue",0,0.900857237819879,0.999981955022431,0.0180737714718362,0.125239218962935,0.95554719737595,0.997906536761553,-0.00808756900103371,-0.0560341542706254
"Gene717","blue",0,0.842854917683681,0.999981955022431,-0.0287573677392196,-0.199319322275982,0.547664307706283,0.991063703624336,-0.0870720953128187,-0.605553054791176
"Gene718","blue",0,0.92436493766629,0.999981955022431,-0.0137738589608829,-0.0954371477047885,0.777334746511345,0.991063703624336,-0.041013637785366,-0.284390107388848
"Gene719","blue",0,2.19862772432577e-09,1.31917663459546e-07,-0.727331522624915,-7.34256353602579,0.00317738092995112,0.530511096559079,-0.409118336034843,-3.10631556820427
"Gene720","blue",0,0.923396531618407,0.999981955022431,0.0139507387801929,0.096662960362489,0.65195459031495,0.991063703624336,0.0653730530602875,0.45388871341928
"Gene721","blue",0,0.949424184150345,0.999981955022431,-0.0092029260806379,-0.0637624424003526,0.900621407146287,0.996962345947713,0.0181169803196145,0.125538725736645
"Gene722","blue",0,0.346233599480115,0.999981955022431,-0.136027580968640,-0.951268720529519,0.255444287055588,0.991063703624336,-0.163882714591839,-1.15097411785815
"Gene723","blue",0,0.606961443893288,0.999981955022431,0.0745331888127938,0.517821382268903,0.653668800502987,0.991063703624336,0.0650292419192288,0.451491449347172
"Gene724","blue",0,0.988953511137469,0.999981955022431,-0.00200880972191862,-0.0139174700851321,0.676469276468523,0.991063703624336,0.0604889917723713,0.419848828326089
"Gene725","blue",0,0.147544066013928,0.999981955022431,-0.207827684818228,-1.47201317823793,0.655864242013434,0.991063703624336,-0.064589430183882,-0.448425044989448
"Gene726","blue",0,0.838508769091118,0.999981955022431,0.0295633092373134,0.204910178776455,0.615096402049944,0.991063703624336,-0.0728564925917062,-0.506109606793046
"Gene727","blue",0,0.549116338868932,0.999981955022431,-0.0867577400245471,-0.603350223689227,0.26859490302017,0.991063703624336,-0.159484859110908,-1.11926974952880
"Gene728","blue",0,0.380811700711682,0.999981955022431,-0.126645025472831,-0.884544738383286,0.158342217506514,0.975869451247773,-0.202547084047846,-1.43298961808399
"Gene729","blue",0,0.925179778212704,0.999981955022431,-0.0136250433214176,-0.0944058323934022,0.643389906057273,0.991063703624336,0.0670962380346224,0.465906289042227
"Gene730","blue",0,0.727157898345783,0.999981955022431,0.050591111115888,0.350954914830885,0.993374134975441,0.998818116694308,-0.00120489312158117,-0.00834775047657375
"Gene731","blue",0,0.305409132396671,0.999981955022431,-0.147884667351589,-1.03596587544440,0.187306688090397,0.985683349914808,-0.189575314748221,-1.33767343415232
"Gene732","blue",0,0.0182655546687087,0.234173777803958,-0.332628506590068,-2.44366522793226,0.0429769306174197,0.864354159918766,-0.287426253911337,-2.07907886742879
"Gene733","blue",0,0.627001184008452,0.999981955022431,0.0704196867511292,0.489096105617908,0.851310733843605,0.996962345947713,0.0271917755301306,0.188459832856678
"Gene734","blue",0,0.747507919893976,0.999981955022431,-0.046683290678285,-0.323784334109031,0.854519201458583,0.996962345947713,0.0265985401566786,0.184345313898901
"Gene735","blue",0,0.931840619834487,0.999981955022431,-0.0124090698096663,-0.085979177547309,0.968650735477484,0.998818116694308,0.00570212472336772,0.0395061211885743
"Gene736","blue",0,0.245446006358758,0.999981955022431,0.167329357824235,1.17587033105090,0.374823473029153,0.991063703624336,0.128231945631135,0.895812625353665
"Gene737","blue",0,0.902952972610807,0.999981955022431,-0.017689859137945,-0.122578119977271,0.570059006067183,0.991063703624336,0.0822667338943197,0.571899191105367
"Gene738","blue",0,0.995515633045104,0.999981955022431,-0.000815463382771125,-0.00564969792115617,0.710645861821205,0.991063703624336,0.0537881902830429,0.373195763996525
"Gene739","blue",0,0.433580145848607,0.999981955022431,-0.113251711045719,-0.789711615088003,0.262031374098217,0.991063703624336,-0.161661386420553,-1.13495176830315
"Gene740","blue",0,0.00146372222944557,0.0276174005555769,0.438073297180764,3.37626909912756,0.022577826070149,0.786936092561924,0.322013289395953,2.35649169174803
"Gene741","blue",0,0.909349537489811,0.999981955022431,-0.0165188190289837,-0.114461353036219,0.754736691165506,0.991063703624336,-0.0453031624747786,-0.314192102449901
"Gene742","blue",0,0.960744702343355,0.999981955022431,-0.00714116642156952,-0.0494767138495659,0.732527525212836,0.991063703624336,0.0495566284087212,0.34376076656305
"Gene743","blue",0,0.888071031064683,0.999981955022431,0.0204187995971962,0.141495092991757,0.470717768015289,0.991063703624336,0.104369584495597,0.727064496029182
"Gene744","blue",0,0.972396761602085,0.999981955022431,-0.00502047790532795,-0.034783329604344,0.647981005422813,0.991063703624336,0.066171395205696,0.459455876605214
"Gene745","blue",0,0.89166948306078,0.999981955022431,-0.0197583358784658,-0.136916494607824,0.747326086681083,0.991063703624336,-0.0467180589542221,-0.324026005971970
"Gene746","blue",0,0.581394650207911,0.999981955022431,0.0798678311216892,0.555113897880149,0.98457688583093,0.998818116694308,-0.00280478368710196,-0.0194321878360338
"Gene747","blue",0,0.586973477311685,0.999981955022431,-0.0786950205628014,-0.546911210648724,0.238553971465871,0.991063703624336,-0.169761066080377,-1.19346196697922
"Gene748","blue",0,0.898473576264557,0.999981955022431,-0.0185105775716877,-0.128267020010041,0.496787150227277,0.991063703624336,-0.098357711722525,-0.684762544420288
"Gene749","blue",0,0.626263356595089,0.999981955022431,-0.0705701461080473,-0.490146337633571,0.293256704368486,0.991063703624336,-0.151607736291771,-1.06265268820410
"Gene750","blue",0,0.877171044306165,0.999981955022431,0.0224219546980725,0.155382922798819,0.632103881009566,0.991063703624336,0.0693811376372592,0.481847766424988
"Gene751","blue",0,0.874961250940948,0.999981955022431,-0.0228285548066083,-0.158202095476390,0.65715137112618,0.991063703624336,-0.0643318485901355,-0.446629286445317
"Gene752","blue",0,0.995380951976717,0.999981955022431,-0.000839954833076436,-0.00581937984066247,0.882119522945329,0.996962345947713,0.0215120524883367,0.149074368984871
"Gene753","blue",0,0.655331062471899,0.999981955022431,0.064696188584447,0.449169349337876,0.296214384894244,0.991063703624336,0.150692555765602,1.05608846765736
"Gene754","blue",0,0.678568535944511,0.999981955022431,0.0600739123554385,0.416957327094857,0.292057070693810,0.991063703624336,0.151980641835449,1.06532819018711
"Gene755","blue",0,0.371461084410801,0.999981955022431,-0.129129654464926,-0.90218987669309,0.179737134453052,0.985683349914808,-0.192816887807595,-1.36142200001049
"Gene756","blue",0,0.99387642607331,0.999981955022431,0.00111355122649528,0.0077149139877159,0.796465255220982,0.991063703624336,-0.0374094473557027,-0.259361801661325
"Gene757","blue",0,0.88053276836825,0.999981955022431,-0.0218037262821946,-0.151096566971292,0.614823486096258,0.991063703624336,-0.0729125887853691,-0.506501370136128
"Gene758","blue",0,0.94925225118698,0.999981955022431,0.00923425238491225,0.0639795050720136,0.581355883345739,0.991063703624336,0.0798759986282908,0.5551710298651
"Gene759","blue",0,0.928788496241462,0.999981955022431,-0.0129661420979227,-0.0898396198406932,0.858527664901996,0.996962345947713,-0.0258579919446713,-0.179209346225412
"Gene760","blue",0,0.546389424764634,0.999981955022431,0.0873484283088919,0.607489596838002,0.492922143199593,0.991063703624336,0.099238419295186,0.690954707587217
"Gene761","blue",0,0.247151801994094,0.999981955022431,-0.166734691666703,-1.17157172894408,0.325755998714803,0.991063703624336,-0.141858057154429,-0.9928622563625
"Gene762","blue",0,0.819385054945477,0.999981955022431,-0.0331204443639705,-0.229591130767431,0.407796672936457,0.991063703624336,-0.11967064948934,-0.835103932863448
"Gene763","blue",0,0.698027583858631,0.999981955022431,0.0562484877697959,0.390318907343635,0.617638312550475,0.991063703624336,0.0723345260649274,0.50246453964058
"Gene764","blue",0,0.488804298208969,0.999981955022431,-0.100180692438749,-0.69758154818165,0.246221471014775,0.991063703624336,-0.16705867254424,-1.17391349280329
"Gene765","blue",0,0.964627750563162,0.999981955022431,-0.0064343045889466,-0.0445790926406269,0.688302090105311,0.991063703624336,0.0581554974504896,0.403596176954816
"Gene766","blue",0,0.218505575639299,0.999981955022431,0.177120690526041,1.24684178257858,0.169306707992753,0.980399687723199,0.197448801949249,1.39543711857862
"Gene767","blue",0,0.342265815120248,0.999981955022431,0.137140212988477,0.959198110616244,0.125916307885760,0.950054235232072,0.219334695475487,1.55752149795343
"Gene768","blue",0,0.319795567179279,0.999981955022431,-0.143598118660236,-1.00529574947247,0.322474334520076,0.991063703624336,-0.142813579305829,-0.99968870508909
"Gene769","blue",0,0.954854778142237,0.999981955022431,-0.0082136744479114,-0.0569079255057177,0.986572324681846,0.998818116694308,-0.00244186579375463,-0.0169177929181996
"Gene770","blue",0,0.0191314797923128,0.24217063028244,0.330338392164743,2.42477198911732,0.050865911994737,0.864354159918766,0.277706295706667,2.00278307247685
"Gene771","blue",0,0.97297721419424,0.999981955022431,-0.00491486563599308,-0.0340515992517261,0.939350825985359,0.997010540963243,0.0110390476087165,0.076485425722728
"Gene772","blue",0,0.930582728766758,0.999981955022431,-0.0126386376320214,-0.0875700443553474,0.677212607769246,0.991063703624336,0.0603419605517013,0.418824563369281
"Gene773","blue",0,0.831215860736665,0.999981955022431,0.0309176941941383,0.214306521488743,0.487110305267138,0.991063703624336,0.100569524161830,0.700316684559482
"Gene774","blue",0,0.829502472440922,0.999981955022431,-0.0312362669184512,-0.216516859367259,0.678008143487979,0.991063703624336,-0.060184669962959,-0.417728858771711
"Gene775","blue",0,0.858630099078364,0.999981955022431,-0.0258390762548736,-0.179078163029778,0.548937740655743,0.991063703624336,-0.0867963839197687,-0.603621009312274
"Gene776","blue",0,0.960465550410815,0.999981955022431,0.00719198877622724,0.0498288485794132,0.781734848813704,0.991063703624336,-0.0401825602379636,-0.278617968111283
"Gene777","blue",0,0.858272047186865,0.999981955022431,-0.0259051966561901,-0.179536718944565,0.494207014208012,0.991063703624336,-0.0989452442057814,-0.68889324274386
"Gene778","blue",0,0.683890228104696,0.999981955022431,-0.059023800805247,-0.409643069080917,0.260009643090696,0.991063703624336,-0.162339140135876,-1.13983848758637
"Gene779","blue",0,0.79597527764847,0.999981955022431,-0.0375014712309400,-0.260000705788884,0.51755968521975,0.991063703624336,-0.0936833262575515,-0.651924256366461
"Gene780","blue",0,0.906619898552142,0.999981955022431,0.0170184111944755,0.117924089608417,0.945379597751427,0.997906536761553,0.0099399656651851,0.0688695045683918
"Gene781","blue",0,0.41556107700186,0.999981955022431,-0.117713916862781,-0.821255679255606,0.167444481013343,0.980399687723199,-0.198297383626881,-1.40167925816491
"Gene782","blue",0,0.943559668935342,0.999981955022431,-0.0102716888164395,-0.0711681021249857,0.80136473614741,0.991275212532493,-0.0364900596898001,-0.252979029400577
"Gene783","blue",0,0.863852408712836,0.999981955022431,0.0248752712304663,0.172394279736654,0.979515977349698,0.998818116694308,-0.00372531121800152,-0.0258098923090769
"Gene784","blue",0,0.971922798814346,0.999981955022431,-0.00510671646088135,-0.0353808308238232,0.628202456614871,0.991063703624336,-0.0701748781416061,-0.487387371368115
"Gene785","blue",0,0.778671676176008,0.999981955022431,-0.0407609858416965,-0.282635284706301,0.411514231468631,0.991063703624336,-0.118731129182239,-0.82845350677344
"Gene786","blue",0,0.574622248855646,0.999981955022431,0.0812984371275344,0.565122762192264,0.385520613418513,0.991063703624336,0.125407530594999,0.87576273157996
"Gene787","blue",0,0.148620960226719,0.999981955022431,-0.207288499386523,-1.46802251034312,0.105558598878459,0.899647149532322,-0.231621761032254,-1.64958148222908
"Gene788","blue",0,0.966879847049195,0.999981955022431,-0.0060244065317752,-0.0417390702287417,0.792749643201155,0.991063703624336,-0.0381076525618481,-0.264209472873393
"Gene789","blue",0,0.863656798876396,0.999981955022431,-0.0249113526428246,-0.172644491634143,0.52415435280758,0.991063703624336,-0.0922192203160613,-0.641647735304544
"Gene790","blue",0,0.929606605641259,0.999981955022431,-0.0128168032899110,-0.088804712249408,0.468588825421109,0.991063703624336,-0.104868234876492,-0.730576752332545
"Gene791","blue",0,0.871663231390428,0.999981955022431,0.0234357118133916,0.162411981391553,0.361421306511398,0.991063703624336,0.131839611575883,0.921454946612417
"Gene792","blue",0,0.901490394348694,0.999981955022431,-0.0179577723317008,-0.124435161919127,0.88689113792261,0.996962345947713,-0.0206354470594762,-0.142997019832710
"Gene793","blue",0,0.58443203451087,0.999981955022431,0.0792286703209717,0.550643294463336,0.247818828482346,0.991063703624336,0.166502913364936,1.16989665341430
"Gene794","blue",0,0.636960568009843,0.999981955022431,-0.0683958621579764,-0.47497269515358,0.308879835164848,0.991063703624336,-0.146838937299314,-1.02847827749416
"Gene795","blue",0,0.194275233373263,0.999981955022431,-0.186672927329925,-1.31644835173961,0.170824222704253,0.980406634431626,-0.196762298069979,-1.39038960732206
"Gene796","blue",0,0.0131722184829568,0.176413640396743,0.348347539548658,2.57468689732164,0.0629688693074628,0.864354159918766,0.264940783532194,1.90358894435365
"Gene797","blue",0,0.287421837577445,0.999981955022431,-0.153430949725572,-1.0757382180161,0.382351826490677,0.991063703624336,-0.126239288679511,-0.88166492611959
"Gene798","blue",0,0.908680035131858,0.999981955022431,0.0166413369196228,0.115310532017102,0.348600526695703,0.991063703624336,0.135367598763134,0.94656696299729
"Gene799","blue",0,0.925296565129773,0.999981955022431,-0.0136037154798894,-0.094258027681028,0.52957197328986,0.991063703624336,-0.0910232658713928,-0.633256480368664
"Gene800","blue",0,0.851640397779889,0.999981955022431,0.0271308015783959,0.188036925022189,0.43759498543683,0.991063703624336,0.112271784761119,0.782790908878346
"Gene801","blue",0,0.168582921240124,0.999981955022431,0.197777808126729,1.39785688910256,0.0834093725572203,0.866792007737723,0.247270206328711,1.76804202090724
"Gene802","blue",0,0.973325114704276,0.999981955022431,-0.00485156699751993,-0.0336130377332817,0.8788458342213,0.996962345947713,0.0221139085445062,0.153247128028875
"Gene803","blue",0,0.894452646105826,0.999981955022431,-0.0192477837217052,-0.133377266261716,0.461691473078566,0.991063703624336,-0.106492174726610,-0.742018889339607
"Gene804","blue",0,0.901629617707367,0.999981955022431,0.0179322670365343,0.124258370661155,0.620008758616081,0.991063703624336,0.0718485887083061,0.499071449357041
"Gene805","blue",0,0.276379932592179,0.999981955022431,-0.156948633624506,-1.10101719297427,0.399222541202096,0.991063703624336,-0.121856599149121,-0.850586092681507
"Gene806","blue",0,0.956925719729284,0.999981955022431,0.0078365259397625,0.0542947115056288,0.906930115221121,0.99699169866741,-0.0169616240511564,-0.117530486324078
"Gene807","blue",0,0.86091008543139,0.999981955022431,-0.0254181591840251,-0.176159088440986,0.784477443481298,0.991063703624336,-0.0396651954001443,-0.275024972273158
"Gene808","blue",0,0.927137543920027,0.999981955022431,-0.0132675498692851,-0.0919283731966148,0.894738158070327,0.996962345947713,0.0191954216699930,0.133014290181192
"Gene809","blue",0,0.979204960222038,0.999981955022431,-0.00378188642523469,-0.0262018651267648,0.976377095920977,0.998818116694308,0.00429631235792679,0.0297659998726046
"Gene810","blue",0,0.94493623307286,0.999981955022431,0.0100207741963067,0.0694294461549274,0.88838285668405,0.996962345947713,0.0203615507571856,0.141098213909811
"Gene811","blue",0,0.899013273070671,0.999981955022431,-0.0184116640085857,-0.127581376257230,0.590700023374992,0.991063703624336,-0.0779143928797612,-0.541452736026689
"Gene812","blue",0,0.968490666173079,0.999981955022431,-0.00573125439633538,-0.0397079473765493,0.831022330297717,0.996962345947713,0.030953670319392,0.214556129628876
"Gene813","blue",0,0.948173613373137,0.999981955022431,0.00943079050591558,0.0653413390348727,0.772854820817887,0.991063703624336,-0.041861135440929,-0.290276899342121
"Gene814","blue",0,0.699739931234453,0.999981955022431,-0.0559137088125577,-0.387988505321667,0.322028861438874,0.991063703624336,-0.142943760027793,-1.00061896359548
"Gene815","blue",0,7.33019001275537e-07,2.78361646054001e-05,-0.634937410864981,-5.69399792848199,0.00574562076395302,0.538651946620595,-0.385147702422688,-2.89144201258266
"Gene816","blue",0,0.186299338606263,0.999981955022431,0.190001219363111,1.34079110786987,0.102094923315084,0.892879172559814,0.233889458524150,1.66666156827495
